NmdID,NmdFullNam,NmdCod,GrpID,TblID,BseVol,NmdCod2,Sts,NmdNamCod,Tbl,NmdNam,NmdUrlID,PrcntOsc,StckCnt,FloatPrcnt,FloatStckCnt,Expr,SubSet
1466,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8033,NULL,ضبدر8033,NULL,0.05,NULL,NULL,NULL,NULL,1
1467,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8034,NULL,ضبدر8034,NULL,0.05,NULL,NULL,NULL,NULL,1
1468,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8035,NULL,ضبدر8035,NULL,0.05,NULL,NULL,NULL,NULL,1
1469,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8036,NULL,ضبدر8036,NULL,0.05,NULL,NULL,NULL,NULL,1
1470,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا1006,NULL,ضپنا1006,NULL,0.05,NULL,NULL,NULL,NULL,1
1471,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا3013,NULL,ضپنا3013,NULL,0.05,NULL,NULL,NULL,NULL,1
1472,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا3014,NULL,ضپنا3014,NULL,0.05,NULL,NULL,NULL,NULL,1
1473,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود3027,NULL,ضخود3027,NULL,0.05,NULL,NULL,NULL,NULL,1
1474,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود3028,NULL,ضخود3028,NULL,0.05,NULL,NULL,NULL,NULL,1
1475,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود3029,NULL,ضخود3029,NULL,0.05,NULL,NULL,NULL,NULL,1
1476,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1006,NULL,ضخوز1006,NULL,0.05,NULL,NULL,NULL,NULL,1
1477,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1007,NULL,ضخوز1007,NULL,0.05,NULL,NULL,NULL,NULL,1
1478,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1008,NULL,ضخوز1008,NULL,0.05,NULL,NULL,NULL,NULL,1
1479,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1009,NULL,ضخوز1009,NULL,0.05,NULL,NULL,NULL,NULL,1
1480,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7006,NULL,ضخوز7006,NULL,0.05,NULL,NULL,NULL,NULL,1
1481,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7007,NULL,ضخوز7007,NULL,0.05,NULL,NULL,NULL,NULL,1
1482,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7008,NULL,ضخوز7008,NULL,0.05,NULL,NULL,NULL,NULL,1
1483,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت2012,NULL,ضملت2012,NULL,0.05,NULL,NULL,NULL,NULL,1
1484,NULL,NULL,NULL,NULL,NULL,NULL,0,وسرمد4,NULL,وسرمد4,NULL,0.05,NULL,NULL,NULL,NULL,1
1485,NULL,NULL,NULL,NULL,NULL,NULL,0,اوصتا2,NULL,اوصتا2,NULL,0.05,NULL,NULL,NULL,NULL,1
1486,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر1134,NULL,ضبدر1134,NULL,0.05,NULL,NULL,NULL,NULL,1
1487,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8030,NULL,ضبدر8030,NULL,0.05,NULL,NULL,NULL,NULL,1
1488,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8031,NULL,ضبدر8031,NULL,0.05,NULL,NULL,NULL,NULL,1
1489,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا1005,NULL,ضپنا1005,NULL,0.05,NULL,NULL,NULL,NULL,1
1490,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود7030,NULL,ضخود7030,NULL,0.05,NULL,NULL,NULL,NULL,1
1491,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود7031,NULL,ضخود7031,NULL,0.05,NULL,NULL,NULL,NULL,1
1492,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7005,NULL,ضخوز7005,NULL,0.05,NULL,NULL,NULL,NULL,1
1493,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7009,NULL,ضخوز7009,NULL,0.05,NULL,NULL,NULL,NULL,1
1494,NULL,NULL,NULL,NULL,NULL,NULL,0,ضشنا1026,NULL,ضشنا1026,NULL,0.05,NULL,NULL,NULL,NULL,1
1495,NULL,NULL,NULL,NULL,NULL,NULL,0,ضشنا7039,NULL,ضشنا7039,NULL,0.05,NULL,NULL,NULL,NULL,1
1496,NULL,NULL,NULL,NULL,NULL,NULL,0,فخاس2,NULL,فخاس2,NULL,0.05,NULL,NULL,NULL,NULL,1
1497,NULL,NULL,NULL,NULL,NULL,NULL,0,ماديرا2,NULL,مادیرا2,NULL,0.05,NULL,NULL,NULL,NULL,1
1498,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8029,NULL,ضبدر8029,NULL,0.05,NULL,NULL,NULL,NULL,1
1499,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود1028,NULL,ضخود1028,NULL,0.05,NULL,NULL,NULL,NULL,1
1500,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود1029,NULL,ضخود1029,NULL,0.05,NULL,NULL,NULL,NULL,1
1501,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود1030,NULL,ضخود1030,NULL,0.05,NULL,NULL,NULL,NULL,1
1502,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1020,NULL,ضسان1020,NULL,0.05,NULL,NULL,NULL,NULL,1
1503,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1021,NULL,ضسان1021,NULL,0.05,NULL,NULL,NULL,NULL,1
1504,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1022,NULL,ضسان1022,NULL,0.05,NULL,NULL,NULL,NULL,1
1505,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1023,NULL,ضسان1023,NULL,0.05,NULL,NULL,NULL,NULL,1
1506,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7036,NULL,ضسان7036,NULL,0.05,NULL,NULL,NULL,NULL,1
1507,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7037,NULL,ضسان7037,NULL,0.05,NULL,NULL,NULL,NULL,1
1508,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي8040,NULL,ضملی8040,NULL,0.05,NULL,NULL,NULL,NULL,1
1509,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي8041,NULL,ضملی8041,NULL,0.05,NULL,NULL,NULL,NULL,1
1510,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي8042,NULL,ضملی8042,NULL,0.05,NULL,NULL,NULL,NULL,1
1511,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي8043,NULL,ضملی8043,NULL,0.05,NULL,NULL,NULL,NULL,1
1512,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي8044,NULL,ضملی8044,NULL,0.05,NULL,NULL,NULL,NULL,1
1513,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي8045,NULL,ضملی8045,NULL,0.05,NULL,NULL,NULL,NULL,1
1514,NULL,NULL,NULL,NULL,NULL,NULL,0,وانصار2,NULL,وانصار2,NULL,0.05,NULL,NULL,NULL,NULL,1
1515,NULL,NULL,NULL,NULL,NULL,NULL,0,اروند072,NULL,اروند072,NULL,0.05,NULL,NULL,NULL,NULL,1
1516,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر1132,NULL,ضبدر1132,NULL,0.05,NULL,NULL,NULL,NULL,1
1517,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر1133,NULL,ضبدر1133,NULL,0.05,NULL,NULL,NULL,NULL,1
1518,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8028,NULL,ضبدر8028,NULL,0.05,NULL,NULL,NULL,NULL,1
1519,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود7023,NULL,ضخود7023,NULL,0.05,NULL,NULL,NULL,NULL,1
1520,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7038,NULL,ضسان7038,NULL,0.05,NULL,NULL,NULL,NULL,1
1521,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8046,NULL,ضفلا8046,NULL,0.05,NULL,NULL,NULL,NULL,1
1522,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8047,NULL,ضفلا8047,NULL,0.05,NULL,NULL,NULL,NULL,1
1523,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8048,NULL,ضفلا8048,NULL,0.05,NULL,NULL,NULL,NULL,1
1524,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8049,NULL,ضفلا8049,NULL,0.05,NULL,NULL,NULL,NULL,1
1525,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل1131,NULL,ضگل1131,NULL,0.05,NULL,NULL,NULL,NULL,1
1526,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل1132,NULL,ضگل1132,NULL,0.05,NULL,NULL,NULL,NULL,1
1527,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل1133,NULL,ضگل1133,NULL,0.05,NULL,NULL,NULL,NULL,1
1528,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل1134,NULL,ضگل1134,NULL,0.05,NULL,NULL,NULL,NULL,1
1529,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل8042,NULL,ضگل8042,NULL,0.05,NULL,NULL,NULL,NULL,1
1530,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل8043,NULL,ضگل8043,NULL,0.05,NULL,NULL,NULL,NULL,1
1531,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل8044,NULL,ضگل8044,NULL,0.05,NULL,NULL,NULL,NULL,1
1532,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل8045,NULL,ضگل8045,NULL,0.05,NULL,NULL,NULL,NULL,1
1533,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملي1137,NULL,ضملی1137,NULL,0.05,NULL,NULL,NULL,NULL,1
1534,NULL,NULL,NULL,NULL,NULL,NULL,0,ضبدر8027,NULL,ضبدر8027,NULL,0.05,NULL,NULL,NULL,NULL,1
1535,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا1002,NULL,ضپنا1002,NULL,0.05,NULL,NULL,NULL,NULL,1
1536,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا1003,NULL,ضپنا1003,NULL,0.05,NULL,NULL,NULL,NULL,1
1537,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا1004,NULL,ضپنا1004,NULL,0.05,NULL,NULL,NULL,NULL,1
1538,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا7008,NULL,ضپنا7008,NULL,0.05,NULL,NULL,NULL,NULL,1
1539,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا7009,NULL,ضپنا7009,NULL,0.05,NULL,NULL,NULL,NULL,1
1540,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا7010,NULL,ضپنا7010,NULL,0.05,NULL,NULL,NULL,NULL,1
1541,NULL,NULL,NULL,NULL,NULL,NULL,0,ضپنا7011,NULL,ضپنا7011,NULL,0.05,NULL,NULL,NULL,NULL,1
1542,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود7032,NULL,ضخود7032,NULL,0.05,NULL,NULL,NULL,NULL,1
1543,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود7033,NULL,ضخود7033,NULL,0.05,NULL,NULL,NULL,NULL,1
1544,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود7034,NULL,ضخود7034,NULL,0.05,NULL,NULL,NULL,NULL,1
1545,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1019,NULL,ضسان1019,NULL,0.05,NULL,NULL,NULL,NULL,1
1546,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1025,NULL,ضسان1025,NULL,0.05,NULL,NULL,NULL,NULL,1
1547,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7034,NULL,ضسان7034,NULL,0.05,NULL,NULL,NULL,NULL,1
1548,NULL,NULL,NULL,NULL,NULL,NULL,0,ضشنا7035,NULL,ضشنا7035,NULL,0.05,NULL,NULL,NULL,NULL,1
1549,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا1138,NULL,ضفلا1138,NULL,0.05,NULL,NULL,NULL,NULL,1
1550,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8040,NULL,ضفلا8040,NULL,0.05,NULL,NULL,NULL,NULL,1
1551,NULL,NULL,NULL,NULL,NULL,NULL,0,حكمت2,NULL,حکمت2,NULL,0.05,NULL,NULL,NULL,NULL,1
1552,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1024,NULL,ضسان1024,NULL,0.05,NULL,NULL,NULL,NULL,1
1553,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان1026,NULL,ضسان1026,NULL,0.05,NULL,NULL,NULL,NULL,1
1554,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7039,NULL,ضسان7039,NULL,0.05,NULL,NULL,NULL,NULL,1
1555,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7040,NULL,ضسان7040,NULL,0.05,NULL,NULL,NULL,NULL,1
1556,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7041,NULL,ضسان7041,NULL,0.05,NULL,NULL,NULL,NULL,1
1557,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8045,NULL,ضفلا8045,NULL,0.05,NULL,NULL,NULL,NULL,1
1558,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل8046,NULL,ضگل8046,NULL,0.05,NULL,NULL,NULL,NULL,1
1559,NULL,NULL,NULL,NULL,NULL,NULL,0,ضگل8047,NULL,ضگل8047,NULL,0.05,NULL,NULL,NULL,NULL,1
1560,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1106,NULL,ضملت1106,NULL,0.05,NULL,NULL,NULL,NULL,1
1561,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1109,NULL,ضملت1109,NULL,0.05,NULL,NULL,NULL,NULL,1
1562,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8004,NULL,ضملت8004,NULL,0.05,NULL,NULL,NULL,NULL,1
1563,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8005,NULL,ضملت8005,NULL,0.05,NULL,NULL,NULL,NULL,1
1564,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8006,NULL,ضملت8006,NULL,0.05,NULL,NULL,NULL,NULL,1
1565,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8007,NULL,ضملت8007,NULL,0.05,NULL,NULL,NULL,NULL,1
1566,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8008,NULL,ضملت8008,NULL,0.05,NULL,NULL,NULL,NULL,1
1567,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8009,NULL,ضملت8009,NULL,0.05,NULL,NULL,NULL,NULL,1
1568,NULL,NULL,NULL,9,NULL,NULL,0,وقوام2,بازار پایه ب,وقوام2,NULL,0.05,NULL,NULL,NULL,NULL,1
1569,NULL,NULL,NULL,NULL,NULL,NULL,0,وكوثر2,NULL,وکوثر2,NULL,0.05,NULL,NULL,NULL,NULL,1
1570,NULL,NULL,NULL,NULL,NULL,NULL,0,ومهر2,NULL,ومهر2,NULL,0.05,NULL,NULL,NULL,NULL,1
1571,NULL,NULL,66,12,NULL,NULL,1,باران,بازار سوم,باران,46247216629420121,0.05,1200000000,0.00,0.00,NULL,NULL
1572,NULL,NULL,NULL,NULL,NULL,NULL,0,خساپا2,NULL,خساپا2,NULL,0.05,NULL,NULL,NULL,NULL,1
1573,NULL,NULL,NULL,NULL,NULL,NULL,0,رمپنا2,NULL,رمپنا2,NULL,0.05,NULL,NULL,NULL,NULL,1
1574,NULL,NULL,NULL,NULL,NULL,NULL,0,شستا9942,NULL,شستا9942,NULL,0.05,NULL,NULL,NULL,NULL,1
1575,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1103,NULL,ضملت1103,NULL,0.05,NULL,NULL,NULL,NULL,1
1576,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1104,NULL,ضملت1104,NULL,0.05,NULL,NULL,NULL,NULL,1
1577,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1105,NULL,ضملت1105,NULL,0.05,NULL,NULL,NULL,NULL,1
1578,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1107,NULL,ضملت1107,NULL,0.05,NULL,NULL,NULL,NULL,1
1579,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1108,NULL,ضملت1108,NULL,0.05,NULL,NULL,NULL,NULL,1
1580,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8003,NULL,ضملت8003,NULL,0.05,NULL,NULL,NULL,NULL,1
1581,NULL,NULL,NULL,NULL,NULL,NULL,0,آگاس4,NULL,آگاس4,NULL,0.05,NULL,NULL,NULL,NULL,1
1582,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود1031,NULL,ضخود1031,NULL,0.05,NULL,NULL,NULL,NULL,1
1583,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخود1032,NULL,ضخود1032,NULL,0.05,NULL,NULL,NULL,NULL,1
1584,NULL,NULL,NULL,NULL,NULL,NULL,0,هكشو902,NULL,هکشو902,NULL,0.05,NULL,NULL,NULL,NULL,1
1585,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا1143,NULL,ضفلا1143,NULL,0.05,NULL,NULL,NULL,NULL,1
1586,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا8044,NULL,ضفلا8044,NULL,0.05,NULL,NULL,NULL,NULL,1
1587,NULL,NULL,NULL,NULL,NULL,NULL,0,طشنا3024,NULL,طشنا3024,NULL,0.05,NULL,NULL,NULL,NULL,1
1588,NULL,NULL,NULL,NULL,NULL,NULL,0,شلرد2,NULL,شلرد2,NULL,0.05,NULL,NULL,NULL,NULL,1
1589,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد1000,NULL,ضچاد1000,NULL,0.05,NULL,NULL,NULL,NULL,1
1590,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد1008,NULL,ضچاد1008,NULL,0.05,NULL,NULL,NULL,NULL,1
1591,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد1009,NULL,ضچاد1009,NULL,0.05,NULL,NULL,NULL,NULL,1
1592,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد7006,NULL,ضچاد7006,NULL,0.05,NULL,NULL,NULL,NULL,1
1593,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد7008,NULL,ضچاد7008,NULL,0.05,NULL,NULL,NULL,NULL,1
1594,NULL,NULL,NULL,NULL,NULL,NULL,0,ضچاد7009,NULL,ضچاد7009,NULL,0.05,NULL,NULL,NULL,NULL,1
1595,NULL,NULL,NULL,NULL,NULL,NULL,0,ضسان7033,NULL,ضسان7033,NULL,0.05,NULL,NULL,NULL,NULL,1
1596,NULL,NULL,NULL,NULL,NULL,NULL,0,طملت8004,NULL,طملت8004,NULL,0.05,NULL,NULL,NULL,NULL,1
1597,NULL,NULL,1,11,NULL,NULL,1,زشريف,بازار دوم,زشریف,26547785441834730,0.05,520000000,0.00,0.00,NULL,NULL
1598,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار7000,NULL,ضجار7000,NULL,0.05,NULL,NULL,NULL,NULL,1
1599,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار7001,NULL,ضجار7001,NULL,0.05,NULL,NULL,NULL,NULL,1
1600,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار7002,NULL,ضجار7002,NULL,0.05,NULL,NULL,NULL,NULL,1
1601,NULL,NULL,NULL,NULL,NULL,NULL,0,وآفري2,NULL,وآفری2,NULL,0.05,NULL,NULL,NULL,NULL,1
1602,NULL,NULL,NULL,NULL,NULL,NULL,0,واعتبار2,NULL,واعتبار2,NULL,0.05,NULL,NULL,NULL,NULL,1
1603,NULL,NULL,69,5,NULL,NULL,0,افاد2,اوراق با درآمد ثابت,افاد2,NULL,0.05,NULL,NULL,NULL,NULL,1
1604,NULL,NULL,NULL,5,NULL,NULL,0,افاد24,اوراق با درآمد ثابت,افاد24,NULL,0.05,NULL,NULL,NULL,NULL,1
1605,NULL,NULL,NULL,13,NULL,NULL,0,تسه9802,تسهیلات مسکن,تسه9802,NULL,0.05,NULL,NULL,NULL,NULL,1
1606,NULL,NULL,NULL,11,NULL,NULL,0,زدشت2,بازار دوم,زدشت2,NULL,0.05,NULL,NULL,NULL,NULL,1
1607,NULL,NULL,NULL,11,NULL,NULL,0,سرچشمه4,بازار دوم,سرچشمه4,NULL,0.05,NULL,NULL,NULL,NULL,1
1608,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار1001,NULL,ضجار1001,NULL,0.05,NULL,NULL,NULL,NULL,1
1609,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار1002,NULL,ضجار1002,NULL,0.05,NULL,NULL,NULL,NULL,1
1610,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار7003,NULL,ضجار7003,NULL,0.05,NULL,NULL,NULL,NULL,1
1611,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار7004,NULL,ضجار7004,NULL,0.05,NULL,NULL,NULL,NULL,1
1612,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار7005,NULL,ضجار7005,NULL,0.05,NULL,NULL,NULL,NULL,1
1613,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1000,NULL,ضخوز1000,NULL,0.05,NULL,NULL,NULL,NULL,1
1614,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1001,NULL,ضخوز1001,NULL,0.05,NULL,NULL,NULL,NULL,1
1615,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1002,NULL,ضخوز1002,NULL,0.05,NULL,NULL,NULL,NULL,1
1616,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1003,NULL,ضخوز1003,NULL,0.05,NULL,NULL,NULL,NULL,1
1617,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1004,NULL,ضخوز1004,NULL,0.05,NULL,NULL,NULL,NULL,1
1618,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز1005,NULL,ضخوز1005,NULL,0.05,NULL,NULL,NULL,NULL,1
1619,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7000,NULL,ضخوز7000,NULL,0.05,NULL,NULL,NULL,NULL,1
1620,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7001,NULL,ضخوز7001,NULL,0.05,NULL,NULL,NULL,NULL,1
1621,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7002,NULL,ضخوز7002,NULL,0.05,NULL,NULL,NULL,NULL,1
1622,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7003,NULL,ضخوز7003,NULL,0.05,NULL,NULL,NULL,NULL,1
1623,NULL,NULL,NULL,NULL,NULL,NULL,0,ضخوز7004,NULL,ضخوز7004,NULL,0.05,NULL,NULL,NULL,NULL,1
1624,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفار8005,NULL,ضفار8005,NULL,0.05,NULL,NULL,NULL,NULL,1
1625,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفار8006,NULL,ضفار8006,NULL,0.05,NULL,NULL,NULL,NULL,1
1626,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفار8007,NULL,ضفار8007,NULL,0.05,NULL,NULL,NULL,NULL,1
1627,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفار8008,NULL,ضفار8008,NULL,0.05,NULL,NULL,NULL,NULL,1
1628,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفار8009,NULL,ضفار8009,NULL,0.05,NULL,NULL,NULL,NULL,1
1629,NULL,NULL,NULL,NULL,NULL,NULL,0,ضفلا1141,NULL,ضفلا1141,NULL,0.05,NULL,NULL,NULL,NULL,1
1630,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1100,NULL,ضملت1100,NULL,0.05,NULL,NULL,NULL,NULL,1
1631,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1101,NULL,ضملت1101,NULL,0.05,NULL,NULL,NULL,NULL,1
1632,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت1102,NULL,ضملت1102,NULL,0.05,NULL,NULL,NULL,NULL,1
1633,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8000,NULL,ضملت8000,NULL,0.05,NULL,NULL,NULL,NULL,1
1634,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8001,NULL,ضملت8001,NULL,0.05,NULL,NULL,NULL,NULL,1
1635,NULL,NULL,NULL,NULL,NULL,NULL,0,ضملت8002,NULL,ضملت8002,NULL,0.05,NULL,NULL,NULL,NULL,1
1636,NULL,NULL,NULL,NULL,NULL,NULL,0,طجار1006,NULL,طجار1006,NULL,0.05,NULL,NULL,NULL,NULL,1
1637,NULL,NULL,NULL,NULL,NULL,NULL,0,طجار1007,NULL,طجار1007,NULL,0.05,NULL,NULL,NULL,NULL,1
1638,NULL,NULL,NULL,NULL,NULL,NULL,0,تكالا2,NULL,تکالا2,NULL,0.05,NULL,NULL,NULL,NULL,1
1639,NULL,NULL,NULL,NULL,NULL,NULL,0,سامان4,NULL,سامان4,NULL,0.05,NULL,NULL,NULL,NULL,1
1640,NULL,NULL,NULL,NULL,NULL,NULL,0,صخابر1022,NULL,صخابر1022,NULL,0.05,NULL,NULL,NULL,NULL,1
1641,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا8000,NULL,ضترا8000,NULL,0.05,NULL,NULL,NULL,NULL,1
1642,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا8004,NULL,ضترا8004,NULL,0.05,NULL,NULL,NULL,NULL,1
1643,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا8005,NULL,ضترا8005,NULL,0.05,NULL,NULL,NULL,NULL,1
1644,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا8006,NULL,ضترا8006,NULL,0.05,NULL,NULL,NULL,NULL,1
1645,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا8007,NULL,ضترا8007,NULL,0.05,NULL,NULL,NULL,NULL,1
1646,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار1003,NULL,ضجار1003,NULL,0.05,NULL,NULL,NULL,NULL,1
1647,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار1004,NULL,ضجار1004,NULL,0.05,NULL,NULL,NULL,NULL,1
1648,NULL,NULL,NULL,NULL,NULL,NULL,0,ضجار7006,NULL,ضجار7006,NULL,0.05,NULL,NULL,NULL,NULL,1
1649,NULL,NULL,NULL,NULL,NULL,NULL,0,طجار1008,NULL,طجار1008,NULL,0.05,NULL,NULL,NULL,NULL,1
1650,NULL,NULL,NULL,NULL,NULL,NULL,0,طجار7004,NULL,طجار7004,NULL,0.05,NULL,NULL,NULL,NULL,1
1651,NULL,NULL,NULL,NULL,NULL,NULL,0,وسبحان2,NULL,وسبحان2,NULL,0.05,NULL,NULL,NULL,NULL,1
1652,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا1107,NULL,ضترا1107,NULL,0.05,NULL,NULL,NULL,NULL,1
1653,NULL,NULL,NULL,NULL,NULL,NULL,0,ضترا8008,NULL,ضترا8008,NULL,0.05,NULL,NULL,NULL,NULL,1
